Time(s):,Sensor1x:,Sensor1y:,Sensor1z:,Sensor2x:,Sensor2y:,Sensor2z:,Sensor3x:,Sensor3y:,Sensor3z:,Sensor4x:,Sensor4y:,Sensor4z:
33.21,4,-9,-3,-5,3,0,-2,0,-4,0,-5,-4
33.26,0,-12,-6,-3,0,-4,3,0,-4,2,0,-4
33.31,0,-7,-10,-3,3,-7,0,2,-12,0,0,4
33.34,4,-2,-10,-8,3,-4,0,-2,0,2,0,0
33.38,6,-2,-6,0,3,0,3,2,-8,2,0,0
33.41,2,3,-6,-5,0,-4,0,7,-16,4,0,-4
33.46,0,-2,4,-3,3,-7,0,2,0,4,4,0
33.49,-5,0,-6,0,3,-4,0,2,-4,0,-3,-4
33.53,2,5,0,-3,0,0,5,0,-4,0,-5,0
33.58,11,-2,-14,0,3,-4,0,0,-8,2,-3,0
33.63,-3,-9,-3,-5,-2,0,-2,0,0,2,2,0
33.68,2,-5,-6,-3,3,-14,3,2,-8,2,2,-4
33.73,-8,-5,-6,-3,0,-18,3,0,0,2,-3,0
33.78,4,0,-14,0,5,-4,-2,0,-4,2,-3,-4
33.82,2,-2,-10,-3,0,-10,-4,-2,-8,2,0,-4
33.85,4,0,-10,-5,3,-10,0,0,-8,4,0,-4
33.89,2,-9,-10,2,0,0,-2,5,-4,4,0,0
33.94,4,-5,-10,-3,0,-14,0,0,-8,4,-5,0
33.99,2,-2,-10,2,3,-7,3,0,-8,0,2,-8
34.01,6,0,-10,-5,5,0,3,0,-4,2,0,-4
34.06,2,-5,-10,0,3,-10,-2,0,-12,2,-3,0
34.11,0,-5,-10,-3,5,0,3,5,-8,0,-3,-4
34.16,2,-2,-10,-5,0,-14,0,0,-4,4,2,0
34.19,4,-7,-10,-3,-2,-7,3,2,0,2,-3,0
34.23,4,-2,-10,0,5,0,-2,2,0,7,-5,-4
34.26,2,-2,-10,-3,0,-7,0,2,-12,2,-3,0
34.30,0,-5,-6,-3,0,-7,5,2,-8,0,0,4
34.35,-5,-5,-6,0,3,-7,-4,2,-8,2,0,0
34.40,-3,0,-3,-5,5,-10,0,0,-4,4,0,-8
34.45,0,-2,-14,-3,7,0,3,-5,3,2,4,-4
34.50,4,-2,-3,0,3,-4,0,0,0,2,0,-4
34.52,8,-2,-14,-5,3,-7,-2,-2,-8,4,0,-4
34.57,4,-5,-14,0,0,-4,0,-2,0,2,0,0
34.60,0,5,-3,0,5,-7,-4,2,0,2,-3,-4
34.64,0,-2,-14,-5,7,-4,0,0,-4,0,-3,0
34.69,-5,-9,-10,-3,7,-4,3,0,-4,2,0,0
34.74,0,-2,-3,-3,7,-7,-4,-2,-4,2,-3,7
34.79,0,-7,-10,-3,3,-10,0,2,-4,2,-3,0
34.84,0,-2,12,4,0,-10,0,-5,-4,4,-3,4
34.88,4,-2,-3,0,0,-7,0,0,-4,0,0,0
34.92,2,0,-6,0,0,0,-4,0,-4,4,0,0
34.96,2,3,-6,-3,3,-7,0,2,-8,2,0,0
35.01,0,-2,-3,-5,3,-4,0,0,-4,4,-3,-4
35.06,6,-9,0,-3,3,-10,3,-2,-4,4,-5,0
35.11,0,-5,-22,2,7,-7,0,5,-8,2,-3,4
35.14,-3,-5,-10,-5,5,0,-2,0,-8,-3,-3,-4
35.18,4,-5,8,-5,0,-7,0,0,-12,2,2,4
35.21,2,0,-10,-3,0,4,0,-2,-8,4,0,0
35.26,0,-5,-10,-8,3,-10,-4,0,-12,0,0,0
35.29,4,-9,-3,0,0,-7,0,5,3,4,-3,0
35.33,0,-2,-14,0,3,-7,5,-2,0,2,0,-4
35.38,0,-2,-10,0,5,-10,3,2,-8,4,-3,-4
35.43,2,3,-14,0,0,-4,0,2,-8,2,0,4
35.46,4,-5,-6,0,0,-10,3,7,-8,2,-5,-4
35.50,2,-2,-14,-8,3,-4,3,2,-16,2,0,-4
35.53,4,-5,12,2,3,-18,-4,2,-8,2,0,-4
35.58,4,-2,-6,-3,3,-4,-2,0,3,2,-3,0
35.62,4,-5,16,-5,3,-10,-9,2,3,0,0,-8
35.67,4,10,-6,-3,0,-10,-4,0,-4,2,-5,-8
35.72,-3,-2,-3,-3,-2,-4,-2,-2,-4,0,-5,-8
35.75,-3,-5,-6,-8,0,-4,-4,0,-4,0,-3,-4
35.79,0,-9,-14,-3,5,-4,-2,0,0,4,-3,-4
35.84,-3,-2,-10,-3,5,-4,-2,2,-4,4,2,4
35.89,2,-7,-3,-3,5,-7,0,-2,0,-3,2,-8
35.94,0,-7,-10,-8,0,-7,-2,5,-12,0,-3,4
35.99,0,-7,-3,0,0,-10,0,0,0,0,-5,0
36.04,2,-5,-14,-3,3,0,-4,2,-4,4,0,-4
36.09,2,-5,-3,0,5,-7,0,-2,-12,2,0,0
36.12,4,-7,-6,-3,5,-7,0,5,-12,2,-5,0
36.16,0,-5,-10,-5,3,-7,0,-2,-8,4,0,0
36.21,0,-5,-10,-3,5,-4,-2,0,-4,-3,-5,-4
36.25,0,0,-10,-3,0,-4,-2,2,0,0,-5,0
36.28,-3,-2,-6,-5,3,-4,-2,0,-4,2,-5,-4
36.33,2,-2,-10,-3,3,-10,0,2,-4,0,-5,-4
36.37,-8,3,-10,-8,5,-7,-4,2,-4,0,-5,-4
36.42,2,-2,-14,-3,5,-4,-4,2,-12,0,-5,-4
36.45,4,-2,-10,-3,3,-7,3,0,-4,0,2,4
36.50,0,-5,-14,0,0,-4,3,2,3,0,0,4
36.52,0,-2,-3,-3,0,-10,-2,2,-8,0,-3,0
36.56,4,-7,-6,-3,5,-7,-2,0,-8,4,-3,0
36.59,-3,-2,-6,-3,5,-4,-4,2,-8,2,-3,0
36.64,0,-5,-18,-5,3,-14,0,-2,-8,2,-3,-4
36.69,-3,-7,-3,0,7,-4,0,0,0,0,0,0
36.74,0,-5,-6,0,3,-7,-2,-5,-4,0,-5,4
36.79,0,-5,-3,-3,3,-7,-2,0,-4,0,-3,0
36.83,0,-2,-10,0,0,-7,-2,-2,-12,2,0,0
36.88,2,-5,-3,-8,3,-7,-2,2,0,2,-3,4
36.91,8,-5,-3,0,3,-7,-2,5,0,0,-5,4
36.95,2,-7,-6,2,3,0,-2,-2,-4,2,2,0
36.98,2,-5,-6,-3,3,0,-2,7,-12,2,-3,-4
37.03,2,-5,-10,-5,3,-7,0,0,-8,2,0,0
37.08,2,-2,-6,-3,-2,-7,0,-2,-8,2,2,0
37.11,0,-5,-14,-3,5,0,0,0,-4,4,-3,-8
37.15,2,-5,-14,-3,3,-7,3,0,-4,2,2,-4
37.18,2,-5,-10,-3,3,0,-2,0,-8,-3,-3,4
37.22,0,-2,-3,-3,3,0,-2,-5,-8,2,-3,0
37.27,0,-9,-6,-3,0,-14,0,0,-4,0,0,0
37.32,2,-7,-10,0,3,0,-2,-2,-4,0,-3,0
37.37,-3,-2,-6,-5,3,-4,0,2,-4,-3,-3,-4
37.42,0,-5,-10,0,5,0,3,0,-4,0,-8,0
37.46,4,-2,-14,-3,7,-4,0,0,-8,2,-5,-4
37.51,0,-2,-10,-5,5,-7,3,2,-8,2,-5,4
37.56,0,-5,-6,2,7,-4,0,2,-4,2,-3,0
37.61,0,-5,-10,-3,5,0,0,0,-4,4,-5,-4
37.66,6,0,-10,0,5,-7,5,-2,-4,2,0,-4
37.71,0,-5,-10,0,5,-7,-2,2,-4,-3,-3,-4
37.76,0,-7,-10,-5,3,-7,3,0,0,2,-3,0
37.81,2,-9,-6,0,5,-7,0,2,0,-3,0,0
37.85,2,-5,-6,-3,5,-10,-4,2,-4,0,2,0
37.90,0,-7,-18,-5,5,-4,3,0,-4,0,-5,-8
37.95,0,-2,-14,-3,0,-4,0,-7,0,0,-3,4
38.00,0,-5,-10,0,3,-4,0,0,-4,0,2,-8
38.03,0,5,0,-5,0,-10,5,0,-4,-3,0,-4
38.07,0,-9,-14,2,5,0,0,5,0,0,0,0
38.10,0,-5,-10,0,5,-10,-2,2,-12,0,-5,-8
38.15,0,-5,-3,0,3,0,3,0,-4,2,-3,-4
38.17,2,0,-3,0,5,-4,3,2,-4,0,0,0
38.22,0,-2,-10,-3,3,-7,-2,2,-8,0,0,0
38.27,2,-2,-3,-3,3,-4,-4,0,3,4,-3,4
38.30,2,-5,-6,0,5,0,0,-2,0,0,0,-4
38.34,2,-5,-6,2,5,-4,-2,0,-8,-3,0,-4
38.39,2,-5,-6,-5,5,-4,3,-2,0,0,0,-4
38.44,2,-7,-3,-3,5,0,-2,2,-8,-3,0,7
38.49,2,-7,-3,-5,3,-7,0,-2,-8,2,0,0
38.53,0,-2,-6,-3,0,0,-4,0,-4,0,-3,-4
38.58,2,-7,-6,-5,-2,-7,-2,0,0,2,-3,0
38.63,0,-2,-10,-3,3,-10,-4,2,-4,0,-3,-4
38.68,2,-7,-10,-3,3,-10,-2,-7,-8,-3,-5,4
38.72,2,-7,-14,-3,3,-7,-2,0,-8,0,-5,0
38.77,4,-5,-10,-5,3,0,3,0,-8,4,0,0
38.82,2,-5,-10,-3,-2,0,-2,0,-4,0,-3,0
38.87,2,-5,-10,-3,3,-7,0,-2,0,2,-3,-4
38.92,-3,-5,-6,-3,0,-7,-4,0,0,4,-5,-4
38.95,2,-7,-6,0,0,-4,0,0,-8,0,-5,4
38.99,11,-5,-3,0,3,-4,0,2,-4,2,2,-8
39.04,2,-17,-6,0,0,-7,3,2,-4,2,-3,0
39.09,0,-5,-18,0,-2,-7,0,-2,-8,2,0,-4
39.12,-3,-7,-3,2,7,4,3,0,-8,0,-5,0
39.16,2,-2,-6,0,0,-4,-2,2,-8,0,-3,4
39.21,-8,-12,-10,0,5,-4,0,-2,-4,4,-3,0
39.24,-3,-9,-10,-5,0,-7,0,0,3,4,-8,4
39.28,0,-2,-6,-5,-2,-4,3,-2,-8,2,-3,4
39.31,2,0,-10,-3,0,-7,-2,0,-4,2,-3,0
39.36,2,-7,-10,-3,-2,-7,3,0,0,-5,0,0
39.40,4,7,-10,0,3,-7,3,-2,-4,7,-5,-4
39.43,0,-9,0,-5,5,-4,-2,2,0,0,-5,-4
39.47,4,-5,0,-5,0,-7,3,0,-8,2,0,0
39.52,0,-5,-10,0,3,-4,3,-2,-4,2,-5,0
39.57,6,-14,-6,-3,3,-4,3,0,-8,-3,-8,-8
39.62,-8,-5,-26,-5,3,-7,0,-5,-8,2,-3,0
39.65,0,3,-14,-5,-2,-7,-2,0,-12,0,0,-8
39.70,6,15,-6,0,3,-7,0,0,-8,4,-8,-4
39.72,0,-2,-18,-3,3,4,-4,0,-8,0,0,-4
39.77,-3,-5,-10,0,0,-7,0,2,-8,0,2,0
39.82,0,-5,-14,-3,0,-10,3,0,3,2,-5,-4
39.87,4,-5,-3,-3,0,-4,3,2,-8,0,2,-4
39.92,4,-5,-3,-3,0,0,3,-2,-4,4,-3,-4
39.97,2,3,-3,0,3,-4,-2,-7,0,0,-5,-4
40.01,-3,-2,-14,-3,3,0,-2,-2,0,2,-3,-4
40.06,2,-12,-3,-5,3,-10,3,-2,-4,4,-5,4
40.11,-3,-7,-14,0,0,-4,3,-2,-4,2,-5,0
40.15,-3,-5,-10,-3,-2,-10,0,2,-4,0,-5,0
40.20,4,-5,-6,-3,3,-7,0,-2,-12,4,-3,-4
40.25,0,-5,-10,-3,-2,-10,0,-5,-8,0,0,0
40.30,2,0,-3,-8,0,-14,0,-2,3,2,-3,0
40.35,2,-5,-10,-5,-2,-18,0,-2,-8,-3,-3,0
40.40,0,-5,-10,-5,5,-7,-2,-5,-8,2,-3,0
40.44,0,-5,-10,0,0,-10,3,-5,-8,4,-5,0
40.49,-3,-7,-14,-3,3,-4,5,-2,-8,2,-3,0
40.54,0,-7,-14,-5,0,-7,3,2,-4,2,-3,-4
40.59,0,-5,-10,-3,0,-10,0,-2,0,0,0,-8
40.63,-12,-9,-10,0,-2,-18,0,-2,-8,0,-3,0
40.66,2,-5,4,2,0,-4,5,-2,-8,2,-3,-4
40.71,-3,-7,-6,-3,3,-7,0,0,-8,2,-3,-4
40.74,0,3,-6,-3,3,-4,3,0,-16,4,-3,0
40.78,-3,-9,-10,-3,0,-7,3,-2,-4,4,-5,4
40.80,6,-5,-6,0,0,-4,-2,0,-16,2,0,-4
40.85,4,0,-3,-8,0,-4,3,-2,0,2,0,0
40.88,0,-21,0,-3,3,-7,-2,0,0,2,-5,0
40.92,0,-7,4,-3,7,-14,3,2,-8,4,-3,4
40.97,0,-7,-6,-5,0,-7,3,0,-8,4,-5,-4
41.02,2,-5,-10,-3,3,0,-2,0,-4,7,-5,0
41.05,-5,-7,-3,-5,0,-14,3,2,0,2,-3,-8
41.09,2,-7,-10,-3,0,-10,-2,-2,0,-3,-3,0
41.14,4,-2,-6,-3,0,0,-2,0,-4,0,-5,4
41.19,4,-7,-14,-5,0,-7,-4,-5,-4,0,-3,-4
41.23,0,-5,-10,-5,3,0,-4,2,-4,2,-5,0
41.28,4,-7,-10,-3,5,0,3,-2,-4,4,-5,-8
41.31,-3,0,-10,-3,5,-10,5,-5,-8,0,0,-4
41.35,0,-7,-6,0,-5,-4,0,-5,-4,4,0,4
41.38,4,-5,0,-5,0,-10,0,-2,0,2,-5,4
41.43,6,-7,-6,0,-2,-10,3,0,-4,2,-3,-8
41.46,0,0,-6,-3,0,-10,0,0,-4,0,2,0
41.50,-3,-2,-6,-3,-2,-4,-4,-2,-4,2,0,0
41.54,2,-2,-6,0,3,-4,-2,-2,0,4,-8,0
41.59,2,-5,-6,-5,3,-7,3,0,-4,0,-8,-4
41.64,2,-2,-3,-3,-2,-10,0,-2,0,4,-5,-4
41.69,0,-9,-10,-3,3,-10,0,-5,0,4,2,0
41.74,0,-7,-10,2,0,0,3,-2,-4,0,0,-4
41.79,2,-2,-10,-5,0,-10,0,2,0,0,-5,0
41.83,0,-2,-3,0,5,-7,-2,2,-8,2,-5,0
41.88,0,-2,-3,-5,0,-4,0,0,0,2,-5,0
41.93,-3,-5,-14,-5,0,-4,-2,2,-8,0,0,-4
41.97,-3,-7,-6,-5,-2,-4,3,-2,-8,2,0,0
42.00,2,3,-6,0,5,0,0,2,-8,0,-5,0
42.05,0,-9,-10,-5,0,-4,-7,0,0,0,0,0
42.10,4,-5,-6,-3,3,-7,0,-2,-8,-3,-3,-8
42.14,-5,-2,-10,-3,0,-7,-4,0,-4,2,-5,4
42.19,-3,-5,-10,-3,5,-7,3,-2,-4,-3,-3,0
42.24,0,-7,-6,0,3,-10,0,0,-4,0,-3,0
42.29,-3,-9,-3,-5,-2,-4,0,-2,-4,2,-3,0
42.33,0,-2,-3,0,3,-4,0,-2,-8,0,-5,-4
42.38,-3,-12,-6,0,3,-4,0,2,-8,7,2,-4
42.43,2,-5,-14,0,3,-10,3,-2,-8,0,-3,0
42.48,-3,-9,-10,-3,3,-7,3,-2,-4,2,-5,-8
42.53,-3,0,-10,0,3,-10,0,0,-8,4,-5,-4
42.58,2,-2,-14,-5,0,-7,0,-2,-8,4,-5,0
42.63,-3,-9,-6,-8,0,-7,0,-2,0,4,-3,0
42.67,2,-2,-6,0,-5,-14,3,-5,0,0,-3,-4
42.70,-3,-5,-10,-5,3,-7,0,2,-12,0,-3,4
42.74,0,-2,-10,-3,3,-7,-2,0,0,2,-3,-4
42.77,2,-7,-14,-5,3,-10,0,-5,-8,2,-3,4
42.81,6,-2,-6,-3,3,-7,5,-10,-4,2,-3,0
42.86,2,-9,-3,-3,0,-10,-2,-2,-8,0,-5,-4
42.91,-3,-5,0,-5,0,0,-2,-2,0,0,0,-12
42.96,0,-9,-6,-5,0,-4,5,-2,-12,4,-5,0
43.01,0,-2,-10,-5,5,-4,-2,-5,-4,2,-3,0
43.05,0,-9,-14,-3,-2,-7,0,-2,-4,2,-3,4
43.10,0,-7,-14,-5,3,-7,0,0,3,4,-5,-4
43.14,4,-5,-14,-3,0,-14,0,0,-12,4,0,0
43.17,0,-5,-6,-3,0,-10,0,-2,-8,4,-3,0
43.21,4,-5,-6,-5,-2,-10,5,0,-4,2,-3,0
43.26,4,-5,-18,0,-5,0,0,-2,-8,2,-3,4
43.31,0,-9,-6,-3,5,-7,-4,0,-8,2,-3,-4
43.36,4,-9,-6,0,3,-4,-4,-2,-8,2,-5,-4
43.39,2,-7,-6,-3,0,-4,3,-2,-8,0,-3,4
43.43,2,-5,-10,-3,3,-4,0,-2,-8,4,0,0
43.48,6,-5,-10,-3,7,-7,-2,-2,-8,0,-3,-12
43.53,2,-7,-14,0,0,-10,3,0,-4,-3,-5,-8
43.55,0,-2,-14,0,3,-7,-4,-2,-4,2,-5,-8
43.60,4,-5,-10,-8,5,-7,-2,0,-12,2,0,-8
43.64,-3,-9,-6,-5,5,-4,-2,0,-4,2,-5,-8
43.69,4,-5,-10,-3,0,-7,3,-2,-4,0,-10,-4
43.74,0,-5,-10,0,3,-4,0,-2,-4,0,-3,-8
43.79,2,-9,-6,0,0,-7,-4,-2,-8,0,-3,-4
43.81,4,-9,-14,-5,3,-4,0,-2,-4,4,-3,0
43.86,-5,-5,-10,-3,0,-7,0,-2,-4,2,0,-4
43.89,2,0,-6,-5,0,-14,0,2,-4,0,-3,4
43.93,4,0,-3,0,0,-18,-2,0,-8,2,-3,-4
43.98,4,-5,-10,0,3,-7,-2,-2,-4,4,-3,-4
44.03,4,-7,-6,0,0,-4,3,-2,-8,4,-3,-4
44.06,2,-5,-14,-3,0,-7,0,0,-4,0,-3,-12
44.10,0,-5,-18,-3,-7,-10,0,-2,-12,7,-8,-4
44.15,-3,-7,-6,-3,0,-7,3,-10,-4,2,0,-4
44.18,2,-7,-14,0,-5,-7,0,0,0,2,0,-4
44.22,0,-9,-10,-5,3,-4,-2,-2,-8,-3,-8,-4
44.27,2,-2,-6,-3,3,-7,5,2,-8,2,-5,-4
44.31,0,-7,-3,-3,-2,-4,-2,0,-4,-3,-3,-8
44.36,0,-7,-10,0,3,-7,0,0,-4,4,-3,-4
44.41,4,3,-14,-5,-2,-10,0,0,-8,4,-3,0
44.44,0,-7,-10,-3,0,-14,-2,-2,-4,-3,-8,0
44.48,-3,-2,-6,-3,-2,-7,0,-2,0,2,-3,-4
44.53,-3,-7,-3,0,5,-14,0,0,-12,7,0,-8
44.57,0,-7,-14,0,3,-4,-4,5,-16,0,-5,-8
44.60,0,-12,-10,-3,5,-7,-2,0,-4,0,0,-4
44.65,2,10,-22,0,3,-4,0,2,-8,0,0,-4
44.70,2,-9,-14,0,3,-4,-2,0,0,0,-3,-4
44.74,6,0,-10,0,3,-18,-2,-2,-4,0,-5,-4
44.77,2,-7,-14,-3,0,0,0,-10,-8,4,-5,-8
44.81,8,-5,-10,-5,3,-7,0,-2,-8,2,-3,0
44.86,4,-9,-6,0,3,0,0,-2,-12,4,-5,0
44.91,2,-12,-6,0,-2,-4,-2,-5,-8,2,-3,-8
44.94,0,-5,-14,-3,-2,-10,3,2,0,2,0,-4
44.98,2,-12,-3,0,0,-7,0,0,-4,4,-3,-4
45.03,-3,-5,-6,0,0,-10,0,0,-4,4,-10,-8
45.08,2,-7,-3,0,0,-4,3,-2,-4,0,-3,-4
45.12,4,-2,-10,2,-5,-7,-2,5,0,0,-5,-4
45.15,2,-9,-6,2,-2,-7,0,-2,-4,4,-5,-8
45.19,4,-5,-10,0,3,-14,8,-2,-12,2,-3,0
45.22,-3,-7,-10,0,-2,-7,0,2,-4,0,-5,-4
45.26,2,-5,-14,0,0,-10,-2,-2,-4,2,-3,-8
45.31,0,-7,-6,0,0,-4,-4,0,-12,4,-5,-8
45.36,0,-5,-18,-3,0,-10,3,-2,-12,4,0,-8
45.41,2,-2,-10,2,3,-10,3,0,-12,-3,-5,0
45.44,2,-5,-6,0,0,-18,3,-2,-4,2,-3,-4
45.48,2,-5,-6,0,3,-10,0,-5,-8,0,-5,-4
45.53,2,-7,0,0,0,-10,0,2,-4,4,0,-4
45.58,-5,-2,-10,-5,0,-14,0,0,-4,4,-5,-8
45.62,0,3,-14,4,0,-7,-2,-2,-8,0,-3,-8
45.67,4,-5,4,-5,3,-7,0,-5,-8,4,-3,-4
45.72,0,-5,-14,0,5,-4,0,-2,-8,2,-5,0
45.76,4,-12,-6,-8,3,-7,3,-5,-8,4,-3,-8
45.79,-3,-7,-6,0,-5,-10,0,0,0,2,-3,0
45.83,2,-5,-10,-3,-2,0,0,0,-12,2,-3,-4
45.86,2,-5,-6,-3,0,-7,-2,0,-8,0,-5,0
45.90,4,-2,-10,-3,5,-7,0,0,-4,4,-3,0
45.94,-3,-9,-10,0,0,-7,3,0,-12,7,-5,-4
45.97,2,-5,-10,-3,-2,-7,0,0,-8,2,-3,0
46.01,0,-9,-10,0,-5,-10,3,-2,0,9,-3,-4
46.05,2,-2,-10,0,-2,-10,5,-2,-8,4,-8,4
46.10,6,-9,-14,2,0,-14,3,-2,-4,4,-5,-4
46.14,4,-2,4,0,-2,-10,0,0,-4,2,-8,4
46.19,4,-5,-3,0,0,-7,0,0,-8,4,-3,-8
46.24,2,-5,-14,0,3,-10,0,2,-8,2,-3,0
46.26,0,-5,-6,2,3,-4,0,-2,-8,4,0,-4
46.31,2,-7,-6,2,3,-4,3,0,-8,9,-3,-4
46.34,0,-2,-14,0,0,-4,8,0,-12,7,-5,-4
46.38,2,-5,-10,-3,3,-4,5,-5,-8,2,-3,-12
46.43,0,-5,-6,-3,3,-7,-4,-2,-8,4,-3,-8
46.45,-3,-7,-14,0,0,-4,5,-2,-8,7,-5,-8
46.49,2,-9,-6,2,-5,-4,3,0,-4,4,-5,-4
46.53,4,0,-14,0,5,-7,0,-2,-4,0,0,-8
46.56,4,-2,0,2,0,-4,0,0,-4,2,-3,-4
46.61,4,-7,-3,0,3,-4,3,-2,-4,4,-3,-4
46.64,4,-2,-14,-3,0,-7,0,-5,-8,4,-3,-4
46.68,0,-9,-6,-3,3,-10,0,0,0,0,-3,0
46.73,2,-7,-10,0,-2,-10,5,2,0,4,-3,-4
46.78,4,-5,-10,-3,-2,-10,0,-5,-4,4,-8,4
46.83,4,-5,-10,0,3,-7,5,-2,-12,7,-8,-4
46.88,0,-9,-10,-5,0,-4,5,0,-4,7,-3,0
46.92,2,-2,-6,-3,3,-4,5,-5,-4,7,0,-4
46.95,4,-7,-6,-3,0,-10,0,0,0,9,-5,-4
46.99,2,-5,-14,0,-5,-7,0,-2,0,4,0,-4
47.04,4,-9,-10,0,0,-7,5,0,0,4,-5,-4
47.09,2,-2,-14,0,3,-7,3,0,0,4,-3,0
47.12,2,-5,-10,2,3,-7,3,0,-4,0,0,-8
47.16,0,-5,-3,2,3,-7,5,-2,-8,4,-5,-8
47.19,2,-2,-10,-3,3,-7,3,0,-4,4,0,-4
47.23,2,-2,-14,-3,0,-4,0,-2,-12,4,-3,-4
47.28,0,-7,-6,2,0,-10,0,0,-8,2,-8,-4
47.33,2,-7,-14,0,3,-7,-2,2,0,4,-5,0
47.35,2,-7,-10,-3,0,-14,3,-2,-4,9,-3,-8
47.39,4,-2,-14,0,3,-7,-2,0,0,2,-5,-4
47.44,6,-7,-10,-3,3,-7,8,2,0,4,2,-4
47.49,0,-9,-14,-3,3,-4,0,-5,-12,4,-5,0
47.54,-3,-5,-6,0,5,-4,0,-2,0,4,-5,0
47.59,0,-9,-6,-3,-2,-10,3,0,-4,0,-5,-4
47.62,4,-7,-6,-3,0,-4,8,0,-4,4,-3,0
47.66,2,-5,-10,2,-2,-10,0,-2,0,4,-3,-8
47.71,4,-2,-18,2,-2,-14,-2,-2,0,0,-5,4
47.74,6,-5,-10,0,3,-4,0,2,0,2,-8,0
47.78,2,-7,-6,0,3,-7,3,0,-4,0,-10,0
47.83,6,-2,-10,2,0,-10,3,-2,-8,7,-5,0
47.87,6,-2,-6,2,0,-7,-2,-2,-8,4,-8,-4
47.92,2,-5,-14,4,0,-14,0,-5,-4,-3,-5,-12
47.97,4,-2,-10,2,0,-7,3,0,-8,7,-5,0
48.00,6,-7,-14,4,-2,-4,3,0,0,2,-3,-8
48.04,2,-2,-18,0,5,-4,0,-2,-4,4,-3,-4
48.08,0,-5,-10,2,0,-18,0,0,-4,2,2,0
48.12,2,0,-3,0,0,-7,3,0,-12,2,-5,-4
48.14,2,0,-10,0,3,-10,0,0,-4,4,-3,-4
48.19,4,-7,-10,-5,3,0,3,2,-8,4,-3,0
48.22,0,-5,-10,2,-2,-7,3,0,-8,4,-3,4
48.26,4,0,-10,0,3,-10,0,0,-8,4,0,-4
48.29,2,-7,-14,-3,5,-4,5,-5,-12,2,-8,-8
48.33,2,-7,-10,-3,-2,-4,0,2,-4,2,-3,0
48.38,4,-5,-6,-3,3,-7,-4,0,0,2,-3,0
48.43,0,-7,-6,2,7,-10,5,-2,-4,0,-8,0
48.46,2,-5,-6,-5,-2,-14,0,-2,-4,7,-3,4
48.50,0,-7,-10,0,3,-7,3,0,-4,2,-3,0
48.52,2,-5,-6,2,3,-4,5,0,-4,2,-3,4
48.57,6,-5,-6,0,0,-7,0,-5,0,4,-5,-12
48.62,4,-5,-14,2,0,-4,3,0,-8,2,-3,-4
48.65,4,-5,0,2,3,-4,-4,2,-8,4,0,-8
48.69,0,-7,-6,0,0,0,0,0,-4,4,-3,0
48.72,4,-7,-3,0,3,-7,0,2,-4,2,-8,-4
48.76,2,-5,0,2,3,-4,3,0,-4,2,-3,-4
48.81,4,-2,-14,-3,0,-7,5,-5,-4,7,-5,-4
48.86,2,-5,-14,4,3,0,5,-2,0,2,-5,-4
48.88,4,-5,-6,2,3,0,3,-2,-4,7,0,-4
48.93,0,-7,-6,0,5,-10,3,-2,-4,4,-3,-8
48.98,8,-5,-10,0,3,-7,5,0,-12,4,-5,4
49.03,4,-2,-6,-3,0,-4,3,0,0,2,0,-4
49.07,2,-2,-10,2,3,-7,3,0,-8,4,0,-4
49.10,4,-5,-6,2,3,-7,3,2,-8,2,-3,-4
49.15,0,-2,-6,0,-2,-4,0,2,-8,4,0,-4
49.20,0,-5,-10,0,0,-7,0,0,-12,0,0,0
49.24,0,-5,-6,2,3,-4,3,0,-4,7,0,0
49.29,2,-9,-14,-3,-2,-10,0,5,-8,2,2,-8
49.32,4,-5,-6,0,3,-4,0,-2,0,4,0,-8
49.37,2,-5,-10,2,3,-10,0,2,0,4,-5,-8
49.40,0,-2,-6,-3,0,-4,3,0,-8,0,-3,-4
49.44,4,-7,-10,0,3,-4,8,2,-4,4,0,4
49.47,2,-2,-6,-3,3,-7,3,0,0,2,-5,-4
49.51,2,3,-10,0,3,-4,5,2,-4,7,2,-4
49.56,0,-7,-14,0,3,-4,3,0,0,4,0,-4
49.61,6,-2,-14,-3,0,-4,3,-2,-8,4,0,4
49.66,2,-7,-10,0,0,-7,-2,-2,-4,2,0,-4
49.70,4,-7,-10,2,0,-7,3,-2,0,0,-3,-12
49.73,4,-2,-14,2,-2,-7,3,2,-4,4,-3,0
49.78,4,-7,-6,-3,3,-4,3,0,3,2,2,0
49.83,4,-5,-10,2,3,-4,3,2,0,4,-3,0
49.86,4,0,-10,-3,3,-10,3,0,-8,2,-5,0
49.90,0,-7,-3,0,0,-10,8,-2,-8,2,0,0
49.93,2,-9,-6,2,0,-4,3,0,-4,4,0,-4
49.97,6,-7,-14,-3,0,-4,5,5,-8,4,0,0
49.99,2,-2,-10,-3,3,-10,3,0,-8,4,2,-4
50.04,2,0,-10,0,5,-7,0,0,-8,7,-3,-4
50.09,2,-5,-3,0,0,-14,0,0,0,2,2,-4
50.12,0,-2,-10,0,0,-7,-2,0,-8,4,2,0
50.16,2,-7,-6,-3,3,-7,0,-2,-12,2,-3,0
50.19,0,-2,-10,2,5,-10,0,0,-12,0,-3,-8
50.23,2,-7,-10,-5,3,-7,5,2,-8,4,-3,-8
50.26,6,-9,-6,2,3,-7,0,2,-8,4,-3,0
50.31,2,-7,-6,0,5,-10,0,-2,-4,7,2,0
